tconst,primaryTitle,startYear,runtimeMinutes,rating,primaryGenre_Adult,primaryGenre_Adventure,primaryGenre_Animation,primaryGenre_Biography,primaryGenre_Comedy,primaryGenre_Crime,primaryGenre_Documentary,primaryGenre_Drama,primaryGenre_Family,primaryGenre_Fantasy,primaryGenre_Film-Noir,primaryGenre_History,primaryGenre_Horror,primaryGenre_Music,primaryGenre_Musical,primaryGenre_Mystery,primaryGenre_News,primaryGenre_Reality-TV,primaryGenre_Romance,primaryGenre_Sci-Fi,primaryGenre_Science Fiction,primaryGenre_Short,primaryGenre_Sport,primaryGenre_TV Movie,primaryGenre_Thriller,primaryGenre_War,primaryGenre_Western,primaryGenre_\N,directors_count,actor1_count,actor2_count
tt0059448,Mirage,1965,108,6.851514999072162,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6,16,1
tt0060165,A Big Hand for the Little Lady,1966,95,6.851486421577267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,12,4
tt0089371,Mr. Vampire,1985,96,6.851486421577267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt13669038,Women Talking,2022,104,6.85148015306643,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,5
tt1529572,Trust,2010,106,6.851461711467444,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,16,4
tt0316465,Radio,2003,109,6.851383908604582,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7,12
tt9683478,The Half of It,2020,104,6.851354668187936,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
tt7008872,Boy Erased,2018,115,6.85131562620731,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,18
tt0131479,Detective Conan: The Time Bombed Skyscraper,1997,94,6.851283080256856,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,1
tt1582546,Maryada Ramanna,2010,125,6.85122184296342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,1,1
tt25471950,Flora and Son,2023,97,6.851218643273478,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,6
tt0057603,Black Sabbath,1963,97,6.851158104600277,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,1
tt0030252,Hotel du Nord,1938,83,6.851144265759422,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,1
tt0450450,The Italian,2005,90,6.851144265759422,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt0056541,Sweet Bird of Youth,1962,120,6.851098321556447,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,17,4
tt0026266,David Copperfield,1935,130,6.851077027844426,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,1,1
tt7523010,Koode,2018,155,6.851057689188177,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,12,2
tt0129332,Ravenous,1999,101,6.851028710003554,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9,4
tt0071406,Pastoral: To Die in the Country,1974,104,6.850960429983623,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt2221420,Sallie Gardner at a Gallop,1878,1,6.850916127345747,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0048308,Lola Montès,1955,116,6.850864262364045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,3
tt0361715,Duma,2005,100,6.850863047665676,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,4
tt0264578,The Endurance,2000,97,6.850790666650137,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,32,1
tt0036230,Old Acquaintance,1943,110,6.850732466779579,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,21,2
tt0099939,King of New York,1990,103,6.850714377009325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5,2
tt2969656,Cold Eyes,2013,119,6.8506454766426055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6,3
tt0067814,Love,1971,88,6.850530431054976,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0289914,The Day We Disappear,2001,24,6.850517243244114,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,1,1
tt0170691,Tigerland,2000,101,6.850470911726021,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,19,3
tt0107358,The Blue Kite,1993,140,6.850445235162322,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0017048,A Page of Madness,1926,70,6.850438705519606,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0419198,The Tiger and the Snow,2005,110,6.850427778918785,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,6,13
tt11990574,Lackadaisy,2023,27,6.850416170347504,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt6110504,Becoming Bond,2017,95,6.850367472111342,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,2
tt0759612,Longford,2006,93,6.8502896904389425,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,7
tt17076046,Weird: The Al Yankovic Story,2022,108,6.850289274627045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,4
tt7225386,25 km/h,2018,116,6.850273402916723,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0488400,What's a Human Anyway,2004,128,6.850211890138432,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,1,1
tt0452971,Dark Blue Almost Black,2006,105,6.850118107828621,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,3
tt0431420,Jesse Stone: Stone Cold,2005,87,6.850081655327939,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,9,1
tt0488870,Always: Sunset on Third Street,2005,133,6.850062094239657,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt2175842,The Longest Daycare,2012,5,6.84996162026799,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
tt2994190,Camp X-Ray,2014,117,6.849961218695526,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,16,1
tt0448621,Marathon,2005,117,6.849949668590746,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0060891,The Nun,1966,140,6.84990050252139,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,6,2
tt0400435,The Five People You Meet in Heaven,2004,180,6.849836751497909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,8
tt5897636,Summer 1993,2017,97,6.849643394311416,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0036027,I Walked with a Zombie,1943,69,6.849543418742727,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,2
tt5914996,No Game No Life: Zero,2017,110,6.8494778111497245,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt4084744,Battle for Sevastopol,2015,110,6.849318752615521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt14217100,Ferry,2021,106,6.84920228251809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt0049061,The Catered Affair,1956,94,6.8491971706782255,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,21,7
tt0092752,The Chipmunk Adventure,1987,77,6.849179726103113,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0104605,Khiladi,1992,157,6.849148509740541,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,19,2
tt11191356,Dear Future Children,2021,89,6.849073976129059,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
tt0191173,The Halloween Tree,1993,69,6.849049191544762,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,6
tt1159961,Waking Sleeping Beauty,2009,86,6.849042645698901,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0032617,I Love You Again,1940,99,6.849012358186561,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,10,9
tt0219288,Loners,2000,103,6.848964546436237,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0195909,Meeting People Is Easy,1998,99,6.848886428431251,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0948462,Priyamanavale,2000,169,6.848808291677193,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,20,8
tt1259573,Red Riding: The Year of Our Lord 1983,2009,100,6.848688535612883,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0060268,Cul-de-sac,1966,112,6.848601556963425,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,7,3
tt0079386,Kaala Patthar,1979,176,6.848588752953727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,24,2
tt5728684,Sour Grapes,2016,85,6.848362842069322,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0110296,Ladybird Ladybird,1994,101,6.848148257482475,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,1,1
tt0252501,Hearts in Atlantis,2001,101,6.848143182187349,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,24,3
tt0078446,Up in Smoke,1978,86,6.848073265875105,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt6938828,At Eternity's Gate,2018,111,6.8480632624373055,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,8,4
tt3084114,The Innocent,1986,110,6.847927824075438,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt11900404,Caught in the Net,2020,100,6.847909810253785,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt16118524,Baby,2023,175,6.847893421716286,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt0397619,Samaritan Girl,2004,97,6.8478775014059385,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1,1
tt0046878,Crime Wave,1953,73,6.847867159810628,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,2
tt0150980,The Housemaid,1960,109,6.8478582506319325,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0075002,The Olsen Gang Sees Red,1976,100,6.84780791599868,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0041462,High Diving Hare,1949,7,6.847806672505815,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,27,25
tt0242193,Bully,2001,108,6.847764730458894,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,3
tt1262981,World's Greatest Dad,2009,99,6.847663326816636,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,25,3
tt0068326,Butterflies Are Free,1972,109,6.847637036215206,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1
tt6832682,Shahjahan,2001,156,6.847634822209731,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,20,1
tt6923462,Manto,2018,112,6.8474973926135805,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,2
tt33504364,Dheera Bhagat Roy,2024,150,6.847416420194179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt13588944,"Ask, Mark ve Ölüm",2022,96,6.84740722619544,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0094029,Star Tours,1987,3,6.84740722619544,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0080319,9 to 5,1980,109,6.847180257625575,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,9,2
tt0096966,The Battle of Kosovo,1989,117,6.847156947986032,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt3872778,Monty Python Live (Mostly),2014,137,6.847156947986032,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,6,4
tt0050330,The Lower Depths,1957,137,6.847130358097065,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,18,1
tt1670703,Footsteps in the Sand,2010,89,6.847108138003341,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt0200095,Scum,1991,78,6.846965628277768,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,7,1
tt0034591,There Was a Father,1942,94,6.846927367257919,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,5,1
tt0064553,King Lear,1970,140,6.846820269861102,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0052556,The Lovers,1958,90,6.846781170793995,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,7,2
tt0243862,Italian for Beginners,2000,112,6.846770315977906,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,2,1
tt0081104,All That Jack's,1980,83,6.84663386799733,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,1,4
tt2006295,The 33,2015,127,6.846603716787616,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,20,4
tt11229556,DC Showcase: Death,2019,19,6.846478454645656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,1,1
tt0051866,The Lineup,1958,86,6.846477407228078,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,1,1
tt5751588,Alan Partridge's Scissored Isle,2016,44,6.8464007414562715,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,7,1
tt29284103,Nene Saroja,2023,155,6.846392248313675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,1
tt4054952,Fate/stay night [Heaven's Feel] I. presage flower,2017,120,6.846349684709603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0422783,Music Within,2007,94,6.84627202653568,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,4
tt0094868,Chocolat,1988,105,6.846198430853603,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt0052942,Jazz on a Summer's Day,1959,88,6.846164253518667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0065782,Sunflower,1970,107,6.84615190141967,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,6,6
tt6697582,Arif V 216,2018,125,6.846141472876208,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,12,5
tt2459156,Copenhagen,2014,98,6.846077187804862,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,1
tt0454065,The Aerial,2007,99,6.8460588139212435,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
tt0036872,Going My Way,1944,126,6.84595565060515,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,1
tt2096351,3%,2011,27,6.845953098422321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0080360,Altered States,1980,102,6.8458590569115065,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,6,1
tt2326554,A Girl Walks Home Alone at Night,2014,101,6.845839720860402,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0066989,Two English Girls,1971,130,6.845825319731738,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,8,1
tt0036260,Phantom Lady,1944,87,6.84579336892612,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,3,3
tt0119951,Private Parts,1997,109,6.845767087495442,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,1,1
tt0106936,The Legend,1993,100,6.845723153584121,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,15,1
tt0076101,The Con Artists,1976,105,6.845686081755726,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,8,1
tt0111666,War of the Buttons,1994,94,6.845639447192163,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt1865569,Çalgi Çengi,2011,90,6.845638753800298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0267363,Chandni Bar,2001,150,6.845623662747714,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,3
tt9541602,Extreme Job,2019,111,6.8455654385216125,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,1
tt1433810,Mumbai Diaries,2010,100,6.8455654385216125,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
tt0037248,The Scarlet Claw,1944,74,6.845537554802387,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,4,4
tt0464160,Chup Chup Ke,2006,164,6.845492053566317,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,7,4
tt0066249,The Private Life of Sherlock Holmes,1970,125,6.845492053566317,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,1,4
tt4515070,Yevade Subramanyam,2015,150,6.8454305783529605,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,12,2
tt0046811,Bugs and Thugs,1954,7,6.845392497384712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,27,25
tt0026663,Mad Love,1935,68,6.845377483250185,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,1
tt1068773,Detective Conan: Captured in Her Eyes,2000,100,6.845351609910248,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,4
tt7291268,Gaga: Five Foot Two,2017,100,6.84524693255135,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt11087960,Playground,2021,72,6.845219304895309,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt15767808,The Last Kingdom: Seven Kings Must Die,2023,117,6.8451913145368435,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt0057344,Any Number Can Win,1963,118,6.845125834399964,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,14,4
tt0103262,Wild Hearts Can't Be Broken,1991,88,6.845056906033813,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,1,1
tt1568335,Jean-Michel Basquiat: The Radiant Child,2010,88,6.844973322850725,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,1
tt0386650,Mounam Pesiyadhe,2002,148,6.844973322850725,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,10,5
tt13671922,Madhuram,2021,122,6.844950884768256,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,5
tt0120879,Velvet Goldmine,1998,118,6.844942579862629,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,21,6
tt4964788,Everybody Knows,2018,133,6.844935082937228,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,9,7
tt20840000,Ardh,2022,84,6.844539349931902,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt14145426,Beavis and Butt-Head Do the Universe,2022,87,6.844531663100783,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,2
tt0089886,Real Genius,1985,108,6.844494200817725,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,12,2
tt1422020,Dog Pound,2010,91,6.844482090372857,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,1
tt1189345,The World According to Monsanto,2008,108,6.8443824893637615,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt3983674,The Mask You Live In,2015,97,6.844373262086707,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
tt0066808,Bananas,1971,82,6.844366934804102,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,22,1
tt0055399,Salvatore Giuliano,1962,125,6.8443297811968336,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1,2
tt0204932,A Summer Tale,2000,91,6.8443297811968336,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
tt7078780,Zygote,2017,23,6.844285150801417,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,8,1
tt15203944,Behind Someone,2022,103,6.84424404767928,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,1
